KO,s211004_MEGANKENNEDYHF10_SORTED,s211004_MEGANKENNEDYHF11_SORTED,s211004_MEGANKENNEDYHF12_SORTED,s211004_MEGANKENNEDYHF13_SORTED,s211004_MEGANKENNEDYHF14_SORTED,s211004_MEGANKENNEDYHF15_SORTED,s211004_MEGANKENNEDYHF16_SORTED,s211004_MEGANKENNEDYHF17_SORTED,s211004_MEGANKENNEDYHF189_SORTED,s211004_MEGANKENNEDYHF18_SORTED,s211004_MEGANKENNEDYHF19_SORTED,s211004_MEGANKENNEDYHF1_SORTED,s211004_MEGANKENNEDYHF20_SORTED,s211004_MEGANKENNEDYHF21_SORTED,s211004_MEGANKENNEDYHF22_SORTED,s211004_MEGANKENNEDYHF23_SORTED,s211004_MEGANKENNEDYHF24_SORTED,s211004_MEGANKENNEDYHF2_SORTED,s211004_MEGANKENNEDYHF3_SORTED,s211004_MEGANKENNEDYHF4_SORTED,s211004_MEGANKENNEDYHF5_SORTED,s211004_MEGANKENNEDYHF6_SORTED,s211004_MEGANKENNEDYHF7_SORTED,s211004_MEGANKENNEDYHF8_SORTED,s230228_MEGAN_HF1125_SORTED,s230228_MEGAN_HF1129_SORTED,s230228_MEGAN_HF1210_SORTED,s230228_MEGAN_HF1213_SORTED,s230228_MEGAN_HF1258_SORTED,s230228_MEGAN_HF1379_SORTED,s230228_MEGAN_HF1382_SORTED,s230228_MEGAN_HF151_SORTED,s230228_MEGAN_HF181_SORTED,s230228_MEGAN_HF187_SORTED,s230228_MEGAN_HF217_SORTED,s230228_MEGAN_HF223_SORTED,s230228_MEGAN_HF3022_SORTED,s230228_MEGAN_HF3060_SORTED,s230228_MEGAN_HF453_SORTED,s230228_MEGAN_HF459_SORTED,s230228_MEGAN_HF497_SORTED,s230228_MEGAN_HF499_SORTED,s230228_MEGAN_HF515_SORTED,s230228_MEGAN_HF561_SORTED,s230228_MEGAN_HF563_SORTED,s230228_MEGAN_HF596_SORTED,s230228_MEGAN_HF597_SORTED,s230228_MEGAN_HF73_SORTED,s230228_MEGAN_HF79_SORTED,s230228_MEGAN_HF97_SORTED
K22479,0,0,0,0.927536232,0,0,0.475040258,0.140096618,24.24065041,2.106280193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145743146,80.16585366,0,3.965853659,0,0,0,0,0,0,0,72.06227564,2.000023565,20.96852145,0,0,0,7.508856683,0,6.275362319
K22481,0.415730337,21.77408936,26.47162814,12.98251306,34.70225854,30.1281657,50.84928205,27.60044162,0,73.06530022,13.47961572,31.79205397,4.26764638,4.823626497,4.748185715,6.071208111,18.90863013,33.4948474,22.01951634,25.01797289,16.9815738,26.57510992,22.84389191,27.91878947,40.21980408,10.43180525,0,0,0,28.66685803,0,0,0.556169429,0,45.5496675,0,14.08096329,0,9.158536367,40.0997197,0,0,0,0,5.30668111,0,10.67808817,0,0,0
K22482,0,4.739006925,11.21449807,10.28004839,19.33552139,12.57896737,11.49780088,15.7691397,0,23.19784337,9.36751878,19.02974076,3.432228581,3.45238415,7.002965252,6.327024537,16.36651072,16.01744418,4.236045979,9.7106399,10.43317198,10.30006413,12.91793695,10.68308228,28.95657615,3.359719176,0,0,0,8.978540773,0,0,0,0,43.11111111,0,3.721030043,0,7.66780417,39.65920782,0,0,0,0,3.273846643,0,14.24354,0,0,0
K22489,0,0,0,0,0,0,0,0,118.7926509,0,0,4.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.70997375,0,19.22178478,0,0,0,0,0,0,0,0,0,0,0,0,0,79.25459318
K22522,7.997439843,227.4449796,239.0501049,165.4365406,212.1584084,198.9356943,275.5671216,250.6272308,694.6072544,334.8209523,236.0188278,185.3105883,128.8281034,163.6787776,174.2942365,137.4926458,314.9509171,233.691304,162.6117267,304.2203768,147.2956469,225.9445829,288.2030725,238.1256563,146.4356254,126.5706951,0,261.2306306,4.958333333,377.3640502,543.3576102,478.6483609,68.06255455,314.7482525,17.52106716,245.4180215,165.545978,102.8784124,141.440307,194.6009525,421.4621226,190.4021851,6.116385887,458.8227175,260.3445991,564.5825338,207.4650131,10.54611123,478.0738739,60.71131313
K22551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.010875476,0,0,0,0,0,0,0,0,0,0,0,0,9.950516585,0,0,0,0,0,0
K22552,0,0,0,0,0,0,0,0,23.26550725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.867393279,0,0,0.175072464,46.53224342,8.340198137,136.8001873,0,8.342874645,0,0,2.0626703,253.3796549,1.611716621,0.274296094,0,96.31785577,1.13377535,44.92974101,4.077656676,0,0,0,0,0
K22579,0.242816473,9.374141097,14.54678329,23.97576164,20.15198253,22.73550839,8.928101854,9.843200976,0,64.17271996,3.290185063,29.54953695,1.230190879,7.744602024,5.962085145,9.513450611,7.801008132,18.80333407,27.08574634,6.26259849,28.26679375,11.50193927,6.042296584,8.68290396,4.729776407,41.11980989,0,0,0,2.543098199,0,0,24.51192926,0,25.63088237,4.10362933,9.228985493,0,28.4560903,1.729638792,0,0,0,0,9.778786761,0,9.367033856,0,0,0
K22580,0.781720296,33.73325313,41.91830086,52.59007106,60.2580495,35.17316074,18.89925255,63.16989455,122.1446843,30.58958094,3.815491064,42.15679011,0,0,0,0,0,52.96961732,48.16188537,29.52234762,52.76741149,47.39472935,30.27041787,22.29740618,45.90041691,41.8435293,0,0.295098039,10.28627451,62.11569579,0,0,53.73039216,66.96482814,11.65294118,18.33493205,159.6867482,0,22.16469159,43.63137513,0.293488824,46.45226309,1.301998981,0,61.79688161,0,50.77135426,0,0,62.64428457
K22597,0.176821983,1.276061838,3.773242712,2.627491175,1.583333333,3.250996287,1.087895809,1.048722322,0,18.03412675,21.85369791,1.926938667,5.961840386,27.98875618,33.28380478,22.02102008,7.98565038,0.17562724,0.947427293,0.67927653,4.183266106,2.279642058,1.037428054,0.05734767,0.526425927,4.854530409,0,0,0,0,0,0,11.82715916,0,6.209572386,0,0.180406213,0,1.430850706,0.479689367,0,0,0,0,0,0,1.579648916,0,0,0
K22602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.513157895,0,0,0,0,0,0,0,0,0,0,0,0,7.355889724,0,0,0,0,0,0
K22617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283767038,0,0,0,0,0,0,0,0,0,0,0,0,7.520446097,0,0,0,0,0,0
K22618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31147541,0,0,0,0,0,0,0,0,0,0,0,0,10.01202186,0,0,0,0,0,0
K22684,2.420469209,39.61234907,27.97246028,39.34556767,35.1899684,47.57948369,41.43897279,37.75730049,0,62.13375727,10.56174416,23.80464762,2.175508068,2.359665643,5.292716812,6.872574862,6.956927496,38.03874386,18.56580118,34.12234089,15.47131777,28.47177892,23.56894053,20.81158863,6.209261034,1.490835716,0,0,0,26.05864052,0,0,0,0,0,0,5.091267974,0,3.417468499,7.228284819,0,0,0,0,8.836904762,0,2.516666667,0,0,0
K22699,0.04539559,0.845654994,1.508948411,2.044334852,4.570305352,4.499663178,1.984435798,2.883077449,0,10.26870369,35.47989624,2.319071175,12.97535668,13.74208468,17.84428257,13.4592244,23.63097859,3.282664213,2.4461738,3.94812938,0,3.287937743,3.1958596,4.657401542,3.667068842,12.2228657,0,0,0,18.57976654,0,0,0,0,0,0,5.630350195,0,8.342191255,4.253994108,0,0,0,0,0,0,0,0,0,0
K22704,0,0.634871759,0.438478747,2.233064113,0.629547142,1.413247435,0.230539653,1.807961681,0,0.880211058,0.18344519,3.802499215,0,0.441461596,0.555555556,0.220730798,0.220730798,0.966222063,0.792826548,0,0.853006682,0,1.184855234,0,0.450410142,0.44966443,0,0,0,0,0,0,0.176733781,0,0.450410142,0,0,0,0.225205071,0,0,0,0,0,0.297281721,0,0,0,0,0
K22708,0,0.286821705,0.78875969,0,0.860465116,0.285852713,0.791666667,0.286821705,0,0,0,0.078488372,0,0,0,0,0,0.426356589,0.286821705,0.475775194,0,0.459302326,0,0,0.53875969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K22719,13.92622619,340.6387593,321.1808703,323.7496989,304.1214313,350.6028262,426.5185296,292.6795756,6.963228294,660.682921,344.4318115,353.2236168,151.0003688,274.8353913,282.27585,232.1943696,319.082845,370.3384026,342.3431316,397.9833387,286.8361176,315.0869616,428.5228447,348.5041834,291.0648969,149.3506397,0,0,0,329.5567756,0.638769671,0,149.3558772,4.201320132,186.3872845,49.07524916,219.7842076,6.946691001,157.1371846,246.7503379,0,0,0,8.4527897,171.2502855,0,294.8614161,0,0,0
K22721,0.146607231,10.21060324,8.702136122,27.95062407,23.35180874,20.89998592,34.11256938,19.60090471,0,33.56725942,98.93965447,14.26875334,43.70797975,55.85284636,62.35403068,43.80673974,57.72566418,15.19901561,11.37601783,18.39935504,9.380908531,13.19599381,29.64084535,25.04584679,6.446825149,5.790632147,0,0,0,25.67729084,0,0,17.02177554,0,9.045226131,0,14.2717305,0,13.93506806,7.876072175,0,0,0,0,13.3373174,0,6.027137217,0.155778894,0,0
K22723,4.043197904,107.4731494,112.0275166,89.55224417,83.56916441,84.22585486,138.7306749,97.83520535,0,191.4902993,71.05474079,81.55229701,29.84402049,43.99190842,48.94330016,35.71648236,62.65941464,115.4611717,94.73379685,127.8889594,56.90989274,100.9601284,122.4581855,90.99755281,98.37743632,23.81126033,0,0,0,85.72392475,0,0,0,0,0,0,43.35798888,0,22.66014959,100.0291842,0,0,0,0,66.86431794,0,93.59842242,0,0,0
K22733,0,0,0,0.343786295,0.047619048,0,0,0,0,0.343786295,16.55516841,2.25087108,0,5.951219512,2.43437863,6.259001161,8.196283391,0.343786295,1.585365854,0,0,0,1.199767712,0.315911731,0,1.219512195,0,0,0,0,0,0,0,0,2.535423926,9.492450639,0,0.740998839,3.99767712,0,0,0,0,0,0,0,1.632984901,0,0,0
K22736,1.016337526,22.35892643,19.58617012,21.52129965,25.6078372,28.48929611,16.62277886,37.39199051,457.370318,64.23863131,103.3919637,43.11807341,77.68884,100.1223879,82.58997038,96.77657024,127.1749285,43.03973615,28.38762168,17.20561045,35.96866631,31.34820131,23.88567565,18.29715652,50.53894137,93.0899096,0,384.4934687,1216.90071,46.75789659,307.719965,506.1049388,101.0243934,204.7285099,82.21407399,101.7827791,128.5643924,43.05866054,63.15539893,309.0813813,607.5537509,82.22870202,1042.105746,603.1832613,129.7226745,343.9742684,132.9232584,0,650.1207048,297.1386784
K22737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920731707,0,0,0,0,0,0,0,0,0,0,0,0,9.81402439,0,0,0,0,0,0
K22757,0,20.37494082,26.61659447,13.52756782,29.59641869,28.45343157,42.92785959,29.8740431,0,75.77182301,15.29087083,34.47415669,3.488770443,5.279153818,4.57556449,5.122941012,14.52983778,31.45476256,20.86160919,21.12115461,18.01993114,27.77969981,25.0560347,28.43540511,35.00319232,9.498650222,0,0,0,24.00609232,0,0,0,0,49.1489899,0,12.20391841,0,11.25270334,34.8846983,0,0,0,0,1.05308642,0,9.531349929,0,0,0
K22769,0,0,0,0,0,0,0,0,15.91580756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.19072165,0,6.408075601,0,0,0,0,0,0,0,60.4475945,0.659793814,13.91408935,0,0,0,0,0,0
K22770,0,0,0,0,0,0,0,0,36.80199818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,148.2069087,0,15.18255542,0,0,0,0,0,0,0,98.14551079,0.626757756,25.36095775,0,0,0,0,0,0
K22843,0,0,0,0,0,0,0,0,0,0,1.603174603,1.19047619,1.59018759,5.743145743,14.58585859,8.917748918,3.369408369,0,0,0,0,0,0,0,1.307359307,5.27994228,0,0,0,0,2.473758865,0,0,0,0,0,0,0,5.391053391,0.821067821,0,0,0,6.382978723,1.17027417,0,0.434343434,0,0,0
K22844,0,4.810004744,10.32330099,8.612023224,17.97565047,12.16541544,7.560157092,16.63995774,0,22.34185249,13.48340213,19.01156584,2.217438137,2.186283647,3.64165426,3.475468211,10.61816,16.01799705,4.698176945,9.49444754,11.68908725,7.418065097,11.8689036,9.546884376,27.93562322,2.291070163,0,0,0,8.50617284,0,0,0,0,40.24637681,0,6.049382716,0,3.9601849,31.74545314,0,0,0,0,3.069998228,0,15.6769375,0,0,0
K22847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.63681592,0,0,0,0,0,0
K22879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.209134615,0,0,0,0,0,0,0,0,0,0,0,0,5.890224359,0,0,0,0,0,0
K22881,0,0,0,0,0,0,0.250423012,0,0,0.351655503,12.23216592,2.177299532,3.740405891,17.95484036,33.73191562,31.73662131,13.52729803,0.290927022,0.145956607,0.208482264,0.961122959,0.098984772,0,0.706359695,1.256305129,11.59329288,0,0,0,0,0,0,0,0,0,0,0,0,17.0650387,0.296844181,0,0,0,0,2.220361638,0,1.744651028,0,0,0
K22885,0,1.130381304,0.406035665,1.478005697,0.22085048,0,0.033210332,1.241214017,0,1.014025678,0,0.407713499,0.542435424,0,3.794238683,4.948002143,0.798353909,1.849800296,3.515909541,1.028006823,10.59434795,0,0,1.853628536,3.251813333,0.431173995,0,0,0,8.532768956,0,0,0,0,3.753443526,0,0.728139413,0,0.821920131,0,0,0,0,0,1.751560549,0,1.131086142,0,0,0
K22900,1.30791766,47.30593006,56.76487604,77.14625686,56.82711037,80.31977139,89.80053974,59.03799195,7.509891102,193.278497,94.33954224,91.93494476,47.02338041,130.1510547,195.4098448,134.9129701,76.67050972,79.62281221,115.8134793,66.20764621,141.2645048,83.4286,46.89447946,64.79323162,92.06556498,109.8999389,0,0,0,101.2210223,0,0,82.78288934,0.841772152,107.184733,98.02992856,80.42416333,286.0026169,87.72722544,34.60970299,0,0,0,0,37.25929928,0,35.72564931,0,0,0
K22905,2.516711834,19.18779211,7.78169308,11.17151722,8.34160088,17.27946664,17.25672352,7.547256098,0,20.81468471,69.39421812,24.76818222,37.25671861,49.89626537,47.80589431,29.60155237,90.24286163,5.065919445,9.82013668,13.19590992,6.833271965,10.2054883,13.77563725,8.493239661,14.49119978,8.525396685,0,0,0,0,0,0,0,0,0,0,0,0,20.15375476,15.63446546,0,0,0,0,0,0,0,0,0,0
K22906,0,0.335820896,2.161691542,0,2.317164179,0,0.2960199,1.10199005,0,2.815920398,7.680348259,1.186567164,5.69278607,24.84452736,24.92412935,15.48134328,6.578358209,0.446517413,0,0.722636816,4.777363184,3.39800995,1.176616915,0,0,0,0,0,0,0,0,0,0.751243781,0,3.291044776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K22927,3.993971567,148.3377423,145.9355375,213.3399159,155.2519615,156.1024826,174.9347468,186.3262812,686.1235373,416.0494561,181.2747121,244.1547974,72.19507726,207.1975828,232.1663164,241.5031201,219.0207031,146.8919488,224.9120462,160.9206825,261.8706017,176.3837888,139.468229,139.7822407,161.277861,213.7378744,0,221.7679389,632.3162538,176.3035472,519.8082684,244.8427697,238.10743,342.5359897,193.5854801,374.0930828,269.1980665,118.1899516,194.407846,247.3627586,343.8601968,101.9735981,538.1235853,333.3465649,241.3593874,542.9246888,163.8537312,12.62139229,370.8356234,228.2995573
K22928,0,0,1.607807566,0.398373984,2.233062331,0.407713499,4.022284934,1.098725615,0,28.3030751,0,0,0,0,0,0,0,3.717059733,2.54200542,1.319850389,0.936639118,0,0,0.460704607,0,0,0,0,0,0,0,0,0.094850949,0,1.60704607,0,0,0,0,1.663911846,0,0,0,0,0,0,1.097560976,0,0,0
K22933,0.183473389,6.489481435,1.944715766,16.52473797,4.482258972,9.869297353,4.842429865,6.006100665,0,31.36566813,0.307268919,5.195526155,0.21218638,1.127423891,1.798648089,1.091238212,1.18707483,3.317165045,14.88232734,5.954893072,10.74024416,7.900420458,4.273613551,2.96487283,10.25836509,2.815724056,0,0,0,0.842718163,0,0,25.92222549,0,14.16550137,17.99025102,4.81679638,2.823513454,2.550242282,3.361248653,0,0,0,0,4.440353863,0,3.41753714,0,0,0
K22934,0,3.0595661,4.251959836,2.604317261,3.473574997,10.01039781,6.146257012,2.703579418,0,10.53586632,54.03292563,2.258948546,26.01128405,28.32231441,38.47104651,18.7139866,33.73195021,4.305415969,4.373708588,4.703588787,1.881431767,4.241035528,4.702465534,4.656340052,2.694898804,4.955312543,0,0,0,0,0,0,0,0,0,0,0,0,7.418136544,2.113386657,0,0,0,0,0,0,0,0,0,0
K22935,0,0,0.708929789,0.603953647,0,0.201772324,0,0.57736878,0,2.547375596,0.598500341,0,0,0.102931152,0,0.368779823,0.798909339,0,0,0,0,0.201772324,0,0.153374233,0.670756646,0.129516019,0,0,0,0.205862304,0,0,1.839127471,0,1.022494888,0,0,0,0.347648262,0.205862304,0,0,0,0,0.143149284,0,0.023858214,0,0,0
K22955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639553429,0,0,0,0,0,0,0,0,0,0,0,0,6.370015949,0,0,0,0,0,0
K22958,0.199055331,0.450950704,4.090395404,3.712357769,1.849097861,3.884216256,2.053130515,2.54397178,0,18.04580922,3.416232606,2.768111839,2.336727766,5.700610998,8.092793842,4.753625455,2.208553515,1.249530957,1.257470513,1.085321967,6.545949965,3.315836556,0.056910569,1.039295393,8.691425,9.807968924,0,0,0,8.284097355,0,0,8.756168185,0,13.1654633,0.977777778,3.256097561,9.137316302,3.754086908,1.068493882,0,0,0,0,7.653540224,0,1.609600066,0,0,0
K22960,0,2.314707977,3.275079267,4.697569029,0.821868394,5.274108538,3.258903134,4.138888889,0,20.41068949,12.17699463,8.487741246,2.996760408,15.93675214,14.56761816,15.13321009,3.883190883,3.715529363,2.275227461,2.655377493,16.54541433,4.602725683,0.758974359,1.317659222,15.18123684,7.961153703,0,0,0,5.565160402,0,0,10.57689436,0,14.89690157,1.446376812,2.499001406,1.663911846,8.514603774,4.588265545,0,0,0,0,4.169514543,0,0.875362319,0,0,0
K22994,0.128555917,0.977446709,0.81359959,0.815749059,0.69795712,1.977089376,4.238818539,1.90017557,0,11.45464559,0.306705165,1.146460503,0,0.094963106,0.278152069,0,0,1.288223016,0.801741003,2.662405505,2.458338884,7.109241937,1.303657364,0.937664958,23.26017556,0.096888033,0,0,0,1.505462166,0,0,3.371866597,0,7.650610458,3.253413562,28.21330548,0,0,0.716596194,0,0,0,0,8.7580087,0,2.483382293,0,0,0
K23003,2.984994641,46.02465166,31.47266881,23.64951768,17.58842444,18.31189711,36.14898178,22.92711683,0,36.31082529,38.85423365,23.03429796,21.80707395,41.55948553,29.32797428,21.85101822,65.71382637,28.54019293,20.66130761,39.33226152,14.59807074,19.21864952,18.0664523,28.04287245,26.24115756,6.898177921,0,0,0,16.36227224,0,0,0,0,0,0,5.740621651,0,5.180064309,22.48231511,0,0,0,0,3.042872454,0,12.04608789,0,0,0
K23004,2.400093371,50.00137978,27.89090088,25.09604699,17.53111579,15.3794647,38.29372071,19.95466356,0,30.80455163,31.93624494,23.42052882,18.4246055,35.63343807,25.77174976,16.87763581,58.90005586,34.58992417,21.76271363,26.30584477,14.2069383,18.17936513,23.86079872,25.75751771,24.38784668,4.55952381,0,0,0,18.07734205,0,0,0,0,0,0,2.679738562,0,6.043311264,16.64171089,0,0,0,0,5.404139434,0,13.40740741,0,0,0
K23005,3.476054461,46.95565068,28.02720176,14.34370449,18.36810936,16.27924728,36.68638484,22.70873741,0,31.8797735,30.56325988,22.73811777,17.77922378,38.6108766,26.50816912,21.11339387,68.48868568,27.49957313,16.52682305,36.66137937,9.467406488,21.64078391,21.35026839,26.19606066,22.6958784,3.656833825,0,0,0,16.1202346,0,0,0,0,0,0,2.691104594,0,5.902577012,27.65583622,0,0,0,0,3.219941349,0,11.53958944,0,0,0
K23010,0.52637486,9.133269335,8.77382281,9.981047996,7.3712468,11.62825036,11.35010845,8.467135462,17.3385214,23.30672833,42.12539723,8.6051826,20.5920866,15.32323232,23.44190501,21.13257576,25.42175973,8.573260697,8.968079673,12.26098217,5.338722746,11.27075215,28.13524918,9.7647133,9.361799912,7.347646547,0,0,0,0,0,78.24124514,0,6.30998703,0,0,0,0,6.897347536,12.76635075,0,50.83009079,0.391699092,12.04280156,0.338945006,0,1.68013468,0,0,0
